,"Tesla,_Inc.views",Ford_Motor_Companyviews,General_Motorsviews,CarMaxviews,TSLA_RSI,F_RSI,GM_RSI,KMX_RSI,F,GM,KMX,TSLA,F_bollinger_band_mid_band,F_bollinger_std,F_bollinger_upper_band,F_bollinger_lower_band,F_bollinger_band_lower_band,F_bollinger_band_upper_band,F_bollinger_long,GM_bollinger_band_mid_band,GM_bollinger_std,GM_bollinger_upper_band,GM_bollinger_lower_band,GM_bollinger_band_lower_band,GM_bollinger_band_upper_band,GM_bollinger_long,KMX_bollinger_band_mid_band,KMX_bollinger_std,KMX_bollinger_upper_band,KMX_bollinger_lower_band,KMX_bollinger_band_lower_band,KMX_bollinger_band_upper_band,KMX_bollinger_long,TSLA_bollinger_band_mid_band,TSLA_bollinger_std,TSLA_bollinger_upper_band,TSLA_bollinger_lower_band,TSLA_bollinger_band_lower_band,TSLA_bollinger_band_upper_band,TSLA_bollinger_long
2017-10-11,9276.0,4937.0,4923.0,447.0,50.66384027953035,81.79077404425573,91.52886846460714,72.2702623974132,10.518936157226562,41.04153823852539,76.05999755859375,70.91999816894531,10.193936920166015,0.2418349709770456,10.677606862120106,9.710266978211925,0.0,0.0,0.0,37.39636096954346,2.307746108752461,42.01185318704838,32.780868752038536,0.0,0.0,0.0,73.60149917602538,3.441059431748226,80.48361803952184,66.71938031252893,0.0,0.0,0.0,71.30959930419922,2.9341630698471626,77.17792544389354,65.4412731645049,0.0,0.0,0.0
2017-10-12,8502.0,4997.0,4580.0,267.0,51.43287985081901,61.36543577913002,82.60234943345532,68.8118023344399,10.298023223876953,40.51802062988281,75.69999694824219,71.13600158691406,10.217727851867675,0.2262425078899821,10.670212867647638,9.765242836087712,0.0,0.0,0.0,37.67165565490723,2.3365808771681613,42.34481740924355,32.99849390057091,0.0,0.0,0.0,73.91349906921387,3.3267789184159606,80.56705690604579,67.25994123238195,0.0,0.0,0.0,71.08999938964844,2.761080030924458,76.61215945149736,65.56783932779952,0.0,0.0,0.0
2017-10-13,8083.0,4706.0,4341.0,250.0,51.34508044552905,57.22212595241614,85.24714097554384,66.34257499938883,10.238545417785645,41.4116096496582,75.44000244140625,71.11399841308594,10.23599591255188,0.21120909820940326,10.658414108970687,9.813577716133073,0.0,0.0,0.0,37.987568092346194,2.3960080001298882,42.77958409260597,33.195552092086416,0.0,0.0,0.0,74.28149909973145,3.042451777387216,80.36640265450588,68.19659554495702,0.0,0.0,0.0,70.84759941101075,2.5124610124777114,75.87252143596618,65.82267738605532,0.0,0.0,0.0
2017-10-16,10196.0,5085.0,5074.0,272.0,47.40790020720307,60.12176661543747,83.58833598175002,66.44231462796185,10.298023223876953,41.30329132080078,75.45999908447266,70.12000274658203,10.256812906265258,0.1942894518235794,10.645391809912418,9.868234002618099,0.0,0.0,0.0,38.311152648925784,2.3843346221136503,43.07982189315308,33.54248340469849,0.0,0.0,0.0,74.63749923706055,2.708917328169789,80.05533389340013,69.21966458072097,0.0,0.0,0.0,70.50359954833985,2.0551269935601284,74.61385353546011,66.39334556121959,0.0,0.0,0.0
2017-10-17,9739.0,5130.0,5294.0,296.0,51.553485873526085,65.515811334049,74.02317400965663,65.50152889369332,10.4254732131958,40.63536834716797,75.37000274658203,71.1500015258789,10.280178928375244,0.18432643150246958,10.648831791380184,9.911526065370305,0.0,0.0,0.0,38.59637660980225,2.2983371930817844,43.19305099596582,33.99970222363868,0.0,0.0,0.0,74.98299942016601,2.287426437724655,79.55785229561532,70.4081465447167,0.0,0.0,0.0,70.31009979248047,1.7699024939317296,73.84990478034393,66.77029480461701,0.0,0.0,0.0
2017-10-18,9433.0,5151.0,5207.0,291.0,54.47973983833097,60.79273774065853,74.44866788774789,64.30304432936,10.357498168945312,40.725624084472656,75.26000213623047,71.93000030517578,10.300571012496949,0.16764072990653292,10.635852472310015,9.965289552683883,0.0,0.0,0.0,38.877989768981934,2.188981733134351,43.25595323525064,34.50002630271323,0.0,0.0,0.0,75.31249961853027,1.7391076439004105,78.79071490633109,71.83428433072945,0.0,0.0,0.0,70.16749992370606,1.4821402451520704,73.1317804140102,67.20321943340193,0.0,0.0,0.0
2017-10-19,8401.0,4661.0,4561.0,275.0,48.17960614826433,62.257794526468814,75.44495480944869,59.803654655250135,10.391485214233398,40.933223724365234,74.83999633789062,70.36199951171875,10.322237634658814,0.1478959737174902,10.618029582093794,10.026445687223834,0.0,0.0,0.0,39.16005401611328,2.0623721608862704,43.28479833788582,35.03530969434074,0.0,0.0,0.0,75.61249961853028,0.8582532191887254,77.32900605690773,73.89599318015283,0.0,0.0,0.0,70.02080001831055,1.288776846290817,72.59835371089218,67.44324632572892,0.0,0.0,0.0
2017-10-20,8666.0,4920.0,5901.0,269.0,43.53890026310082,63.01126342623307,76.55772413924414,61.85668593648894,10.408689498901367,41.167903900146484,75.13999938964844,69.0199966430664,10.339666414260865,0.13539046665940174,10.610447347579669,10.068885480942061,0.0,0.0,0.0,39.43941116333008,1.9259107715740513,43.29123270647818,35.58758962018197,0.0,0.0,0.0,75.65999946594238,0.79967120592063,77.25934187778364,74.06065705410111,0.0,0.0,0.0,69.96089973449708,1.3068428649455428,72.57458546438816,67.34721400460599,0.0,0.0,0.0
2017-10-23,8907.0,5000.0,4397.0,268.0,38.70438590319891,59.19349193717386,70.47290771762775,54.3791018972885,10.357077598571777,40.752708435058594,74.38999938964844,67.40399932861328,10.350266313552856,0.12741828330605984,10.605102880164976,10.095429746940736,0.0,0.0,0.0,39.65829353332519,1.804232332443143,43.26675819821148,36.04982886843891,0.0,0.0,0.0,75.66499938964844,0.7909192152139558,77.24683782007635,74.08316095922054,0.0,0.0,0.0,69.88119964599609,1.4129560469202322,72.70711173983655,67.05528755215563,0.0,0.0,0.0
2017-10-24,9454.0,4785.0,5005.0,306.0,38.993318882226646,64.91653415466703,76.3305827425815,57.27163461799939,10.486109733581543,41.95316696166992,74.77999877929688,67.46800231933594,10.36774263381958,0.12034108119647575,10.608424796212532,10.127060471426628,0.0,0.0,0.0,39.9390043258667,1.6939873676385013,43.3269790611437,36.55102959058969,0.0,0.0,0.0,75.72449951171875,0.6606334288866992,77.04576636949214,74.40323265394535,0.0,0.0,0.0,69.802099609375,1.5033287321859023,72.8087570737468,66.79544214500321,0.0,0.0,0.0
2017-10-25,10116.0,4827.0,5050.0,291.0,32.97745877558877,56.39832317815325,62.64495073652163,51.74530911980376,10.357077598571777,40.725624084472656,74.16999816894531,65.16799926757812,10.377917623519897,0.10938442620471132,10.59668647592932,10.159148771110475,0.0,0.0,0.0,40.14389591217041,1.510268458900095,43.1644328299706,37.123358994370214,0.0,0.0,0.0,75.66549949645996,0.7433529083749787,77.15220531320992,74.17879367971,2.0,0.0,2.0,69.65079956054687,1.797234960727532,73.24526948200193,66.05632963909181,2.0,0.0,2.0
2017-10-26,9067.0,4714.0,4517.0,243.0,33.2954940967693,64.16339348809922,63.32191746630914,56.820783932464984,10.55492877960205,40.84296417236328,74.86000061035156,65.23400115966797,10.397560358047485,0.10371059907193367,10.604981556191353,10.190139159903618,0.0,0.0,0.0,40.354654502868655,1.2685390291595497,42.89173256118775,37.81757644454956,0.0,0.0,0.0,75.61199951171875,0.7615952852493091,77.13519008221736,74.08880894122014,0.0,0.0,0.0,69.51649971008301,2.019936453368727,73.55637261682047,65.47662680334555,2.0,0.0,2.0
2017-10-27,8477.0,4587.0,4445.0,236.0,30.770167847161602,54.60188569785483,58.00955662461912,52.51066992084254,10.374281883239746,40.2923698425293,74.36000061035156,64.17400360107422,10.407745933532714,0.08923782364189262,10.586221580816499,10.22927028624893,0.0,0.0,0.0,40.54690952301026,0.8757437618854965,42.29839704678125,38.79542199923927,0.0,0.0,0.0,75.53949966430665,0.80927822477252,77.15805611385169,73.9209432147616,0.0,0.0,0.0,69.31419982910157,2.3346990535490795,73.98359793619973,64.64480172200341,2.0,0.0,2.0
2017-10-30,7702.0,5231.0,4350.0,280.0,30.40003628354701,55.94839558342267,48.825495216306294,56.68585102240907,10.408689498901367,39.146060943603516,74.94999694824219,64.01599884033203,10.414553833007812,0.08338098802457532,10.581315809056962,10.247791856958662,0.0,0.0,0.0,40.6019681930542,0.7331708066516757,42.06830980635755,39.13562657975085,0.0,0.0,0.0,75.45749969482422,0.7797835039582331,77.01706670274069,73.89793268690775,0.0,0.0,0.0,69.09969978332519,2.6127202468648,74.3251402770548,63.87425928959559,0.0,0.0,0.0
2017-10-31,7179.0,4571.0,3824.0,291.0,41.401765568739506,61.21392146605357,46.396313637167715,57.703996078817575,10.55492877960205,38.79404830932617,75.0999984741211,66.30599975585938,10.418052768707275,0.08783957840737262,10.59373192552202,10.24237361189253,0.0,0.0,0.0,40.580756950378415,0.7799532116812737,42.14066337374096,39.02085052701587,2.0,0.0,2.0,75.39599952697753,0.7554742560675758,76.90694803911269,73.88505101484238,0.0,0.0,0.0,68.93359985351563,2.682042734963685,74.297685323443,63.56951438358826,0.0,0.0,0.0
2017-11-01,7488.0,4769.0,3861.0,301.0,35.8344344899391,63.42921632955252,47.478659612099364,52.07913033994408,10.623745918273926,38.929439544677734,74.45999908447266,64.21600341796875,10.42669186592102,0.09903053316832094,10.624752932257662,10.228630799584378,0.0,0.0,0.0,40.551422119140625,0.8314361182696322,42.21429435567989,38.88854988260136,0.0,0.0,0.0,75.29649963378907,0.740244176268271,76.77698798632561,73.81601128125253,0.0,0.0,0.0,68.5943000793457,2.831669269490444,74.25763861832658,62.93096154036481,0.0,0.0,0.0
2017-11-02,9093.0,5451.0,4697.0,315.0,27.51458785782556,65.2969544986079,44.091042321367155,61.642421630149094,10.683960914611816,38.451053619384766,75.9800033569336,59.85200119018555,10.440465927124023,0.11433907752464327,10.66914408217331,10.211787772074738,0.0,2.0,2.0,40.49500923156738,0.9329448171935811,42.36089886595454,38.62911959718022,2.0,0.0,2.0,75.27699966430664,0.7151897355785959,76.70737913546384,73.84662019314945,0.0,0.0,0.0,68.03360004425049,3.3746692283363693,74.78293850092322,61.28426158757775,2.0,0.0,2.0
2017-11-03,7337.0,4403.0,4151.0,271.0,32.77584673329841,62.357283138489244,42.489447662625906,55.44883022796552,10.632349014282227,38.21637725830078,75.19000244140625,61.21799850463867,10.44911036491394,0.12212135395710644,10.693353072828153,10.204867656999728,0.0,0.0,0.0,40.378121566772464,1.062587418615963,42.50329640400439,38.25294672954054,2.0,0.0,2.0,75.19599990844726,0.6174948354175979,76.43098957928245,73.96101023761207,0.0,0.0,0.0,67.52569999694825,3.6019073675701754,74.7295147320886,60.3218852618079,0.0,0.0,0.0
2017-11-06,7404.0,5112.0,4312.0,314.0,31.57955508097585,60.88128942692836,41.248209743317396,53.40085682774352,10.60654067993164,38.03585433959961,74.91000366210938,60.555999755859375,10.455189895629882,0.12693128742497856,10.70905247047984,10.201327320779924,0.0,0.0,0.0,40.23415546417236,1.1750926397181642,42.58434074360869,37.88397018473603,0.0,0.0,0.0,75.13250007629395,0.5748038595477203,76.2821077953894,73.98289235719851,0.0,0.0,0.0,67.12410011291504,3.9116801698312305,74.9474604525775,59.30073977325259,0.0,0.0,0.0
2017-11-07,7730.0,5415.0,4709.0,297.0,34.13713145349999,53.197559123169995,38.57820240701802,44.07230723139355,10.46030330657959,37.63871383666992,73.41999816894531,61.209999084472656,10.451833391189576,0.12580293363103087,10.703439258451636,10.200227523927515,0.0,0.0,0.0,40.07574806213379,1.30065728387889,42.67706262989157,37.47443349437601,0.0,0.0,0.0,74.99199981689453,0.6329102761679111,76.25782036923036,73.72617926455871,2.0,0.0,2.0,66.62870025634766,4.005526168249172,74.639752592846,58.61764791984931,0.0,0.0,0.0
2017-11-08,7713.0,5169.0,4321.0,312.0,33.45348663274132,49.259256764748194,42.32460959587813,44.21320913278357,10.374281883239746,38.0087776184082,73.44000244140625,60.87799835205078,10.444600677490234,0.1259002103421265,10.696401098174487,10.192800256805981,0.0,0.0,0.0,39.92411003112793,1.3576723954410646,42.63945482201006,37.2087652402458,0.0,0.0,0.0,74.86100006103516,0.6702627486544807,76.20152555834412,73.5204745637262,2.0,0.0,2.0,66.12660026550293,4.068193730879269,74.26298772726147,57.99021280374439,0.0,0.0,0.0
2017-11-09,7578.0,5451.0,4508.0,315.0,32.85587597578676,48.48613202925132,42.32460959587813,37.760261416578075,10.357077598571777,38.0087776184082,72.18000030517578,60.597999572753906,10.447553396224976,0.1229393014109264,10.693431999046828,10.201674793403123,0.0,0.0,0.0,39.7986478805542,1.4146445668692396,42.62793701429268,36.96935874681572,0.0,0.0,0.0,74.68500022888183,0.8705750062385621,76.42615024135895,72.94385021640471,2.0,0.0,2.0,65.59970016479492,4.067668762750903,73.73503769029674,57.46436263929312,0.0,0.0,0.0
2017-11-10,6617.0,4211.0,3785.0,398.0,32.85587597578676,47.287235828034184,47.32335353178478,41.414363427415715,10.331271171569824,38.50520706176758,72.68000030517578,60.597999572753906,10.452189683914185,0.11620641395592923,10.684602511826043,10.219776856002326,0.0,0.0,0.0,39.653327751159665,1.3892851331728668,42.4318980175054,36.874757484813934,0.0,0.0,0.0,74.54700012207032,0.9588708203375873,76.46474176274549,72.62925848139514,0.0,0.0,0.0,65.07390022277832,3.9963988142389226,73.06669785125617,57.081102594300475,0.0,0.0,0.0
2017-11-13,7711.0,4936.0,4999.0,391.0,43.2736956789685,53.480929982752635,54.37011126855152,39.75538807656818,10.46030330657959,39.32658386230469,72.3499984741211,63.08000183105469,10.460303688049317,0.11039557448597627,10.68109483702127,10.239512539077364,0.0,0.0,0.0,39.55449237823486,1.3349780919311258,42.224448562097116,36.88453619437261,0.0,0.0,0.0,74.39150009155273,1.050786064102464,76.49307221975765,72.28992796334781,0.0,0.0,0.0,64.72190017700196,3.835343020669755,72.39258621834146,57.05121413566245,0.0,0.0,0.0
2017-11-14,7501.0,4904.0,4507.0,386.0,39.69297961436374,47.83190956062161,49.87001345187973,33.5680808640798,10.339873313903809,38.812103271484375,70.94000244140625,61.7400016784668,10.456023693084717,0.11343452095837199,10.682892735001461,10.229154651167972,0.0,0.0,0.0,39.46332912445068,1.31944560849144,42.10222034143356,36.824437907467804,0.0,0.0,0.0,74.17000007629395,1.2763640617745156,76.72272819984298,71.61727195274491,2.0,0.0,2.0,64.25140018463135,3.5735217222283677,71.39844362908809,57.104356740174616,0.0,0.0,0.0
2017-11-15,7653.0,5083.0,4401.0,385.0,41.708698773499485,47.06705672930064,48.80156552650494,32.71259552724149,10.32266902923584,38.685733795166016,70.72000122070312,62.2599983215332,10.454282236099242,0.11527905601779143,10.684840348134825,10.22372412406366,0.0,0.0,0.0,39.36133460998535,1.295356197141555,41.95204700426846,36.77062221570224,0.0,0.0,0.0,73.94300003051758,1.462456591220183,76.86791321295794,71.01808684807722,2.0,0.0,2.0,63.76790008544922,3.103142949507344,69.9741859844639,57.56161418643453,0.0,0.0,0.0
2017-11-16,8053.0,5669.0,4724.0,318.0,42.66129413224808,48.82941899928865,54.36660232077168,32.033249729604236,10.357077598571777,39.353660583496094,70.55000305175781,62.5,10.452561855316162,0.11651564967658101,10.685593154669323,10.219530555963,0.0,0.0,0.0,39.2823564529419,1.2415075383743095,41.76537152969052,36.799341376193276,0.0,0.0,0.0,73.72850036621094,1.6290848310040513,76.98667002821904,70.47033070420284,0.0,0.0,0.0,63.37480010986328,2.694978749096046,68.76475760805538,57.98484261167119,0.0,0.0,0.0
2017-11-17,30556.0,4722.0,4053.0,326.0,44.72832282585452,47.550708926159835,56.302103064181196,27.983619978448772,10.331271171569824,39.60639572143555,69.44999694824219,63.0099983215332,10.448690938949586,0.11930257909760944,10.687296097144804,10.210085780754367,0.0,0.0,0.0,39.20428104400635,1.163327244343875,41.5309355326941,36.8776265553186,0.0,0.0,0.0,73.44400024414062,1.8512994861474603,77.14659921643555,69.7414012718457,2.0,0.0,2.0,63.07430019378662,2.344693125005861,67.76368644379835,58.3849139437749,0.0,0.0,0.0
2017-11-20,18230.0,5077.0,4732.0,300.0,40.80802937050963,52.86756695056931,62.43068158008595,29.46769454053417,10.434496879577637,40.50899887084961,69.62000274658203,61.74800109863281,10.452561902999879,0.11741464584969735,10.687391194699273,10.217732611300484,0.0,0.0,0.0,39.192095565795896,1.147421979367086,41.486939524530065,36.897251607061726,0.0,0.0,0.0,73.2055004119873,2.022365538306651,77.2502314886006,69.160769335374,0.0,0.0,0.0,62.7915002822876,2.1258730720558994,67.0432464263994,58.5397541381758,0.0,0.0,0.0
2017-11-21,14420.0,4842.0,4224.0,304.0,47.87947368758619,52.39099619978109,62.93452357906953,26.462349078744992,10.425895690917969,40.590232849121094,68.75,63.5620002746582,10.449551200866699,0.11728106714967247,10.684113335166044,10.214989066567354,0.0,0.0,0.0,39.123948860168454,1.0066452862984705,41.1372394327654,37.11065828757151,0.0,0.0,0.0,72.90400047302246,2.215539373424839,77.33507921987214,68.47292172617279,0.0,0.0,0.0,62.596200180053714,1.8328658375174158,66.26193185508855,58.93046850501888,0.0,0.0,0.0
2017-11-22,12455.0,4537.0,3898.0,284.0,44.58455286299677,49.965392579325076,56.74263881429766,24.14566757392484,10.38288402557373,39.976463317871094,67.98999786376953,62.52000045776367,10.450841522216797,0.11634838159143276,10.683538285399662,10.218144759033931,0.0,0.0,0.0,39.08649082183838,0.9566035091279705,40.99969784009432,37.17328380358244,0.0,0.0,0.0,72.59500045776367,2.4484015287936516,77.49180351535098,67.69819740017637,0.0,0.0,0.0,62.463800239562985,1.7300685619921288,65.92393736354724,59.003663115578725,0.0,0.0,0.0
2017-11-24,11229.0,4177.0,3842.0,258.0,46.816291821690825,51.41865149485443,57.85889662529842,24.706142458711668,10.408689498901367,40.129905700683594,68.05000305175781,63.11000061035156,10.443529558181762,0.11403492346843279,10.671599405118627,10.215459711244897,0.0,0.0,0.0,39.05083789825439,0.8992631064825614,40.849364111219515,37.25231168528927,0.0,0.0,0.0,72.25450057983399,2.5864698892277738,77.42744035828953,67.08156080137844,0.0,0.0,0.0,62.35760021209717,1.6122491680790267,65.58209854825522,59.13310187593911,0.0,0.0,0.0
2017-11-27,12740.0,5142.0,4998.0,333.0,47.783569006482644,51.91991838938191,55.24013077406153,24.13016539617459,10.417290687561035,39.86814880371094,67.87000274658203,63.36199951171875,10.445679998397827,0.11306171151950925,10.671803421436845,10.219556575358808,0.0,0.0,0.0,39.02962684631348,0.873058927653889,40.77574470162126,37.2835089910057,0.0,0.0,0.0,71.93000068664551,2.7124604341276526,77.35492155490081,66.50507981839021,0.0,0.0,0.0,62.317000007629396,1.5738676693017861,65.46473534623297,59.16926466902582,0.0,0.0,0.0
2017-11-28,11422.0,5111.0,4974.0,361.0,48.37739135087376,56.728767860932585,60.25083931990855,22.824873037659103,10.503314018249512,40.545101165771484,67.45999908447266,63.5099983215332,10.450411224365235,0.11341162913333545,10.677234482631906,10.223587966098563,0.0,0.0,0.0,39.099578857421875,0.9366133215706869,40.97280550056325,37.2263522142805,0.0,0.0,0.0,71.55550079345703,2.78951914391274,77.13453908128251,65.97646250563155,0.0,0.0,0.0,62.291699981689455,1.5489890673766702,65.3896781164428,59.193721846936114,0.0,0.0,0.0
2017-11-29,11713.0,5393.0,5075.0,344.0,41.50184722622234,68.57541621370294,51.128238231197734,32.76064678229177,10.804393768310547,39.543209075927734,68.5,61.507999420166016,10.46288447380066,0.13681524958605865,10.736514972972778,10.189253974628542,0.0,2.0,2.0,39.137036895751955,0.9387293352122041,41.014495566176365,37.259578225327544,0.0,0.0,0.0,71.22550086975097,2.7380510387819292,76.70160294731483,65.74939879218712,0.0,0.0,0.0,62.05179996490479,1.2340886050754083,64.5199771750556,59.583622754753975,0.0,0.0,0.0
2017-11-30,10053.0,5007.0,4504.0,327.0,42.6505761241803,66.34002442360476,46.23781057184857,36.24541929229438,10.769984245300293,38.893333435058594,68.91000366210938,61.77000045776367,10.470196390151978,0.1492109811094314,10.76861835237084,10.171774427933116,0.0,2.0,2.0,39.135231590271,0.939184194282023,41.013599978835046,37.25686320170695,0.0,0.0,0.0,70.94800109863282,2.6734658412931736,76.29493278121916,65.60106941604647,0.0,0.0,0.0,61.929499816894534,1.124675552519525,64.17885092193359,59.68014871185549,0.0,0.0,0.0
2017-12-01,11035.0,4853.0,4482.0,319.0,41.11088867839664,68.02376961810762,44.33492329751242,33.80633366528069,10.8215970993042,38.6225471496582,68.37999725341797,61.305999755859375,10.477078199386597,0.16219780342750642,10.80147380624161,10.152682592531583,0.0,2.0,2.0,39.143806266784665,0.9333738294135577,41.01055392561178,37.27705860795755,0.0,0.0,0.0,70.56800079345703,2.451493259965693,75.47098731338842,65.66501427352564,0.0,0.0,0.0,62.002199745178224,1.0259797130689245,64.05415917131607,59.950240319040375,0.0,0.0,0.0
2017-12-04,10035.0,5373.0,4877.0,349.0,40.21462160387902,69.39756482462239,46.39395936949377,49.79970477762139,10.864607810974121,38.85722732543945,70.70999908447266,61.040000915527344,10.488691139221192,0.18111168228823812,10.850914503797668,10.126467774644716,0.0,2.0,2.0,39.1758487701416,0.9105815344477172,40.997011839037036,37.35468570124616,0.0,0.0,0.0,70.34400062561035,2.1985678071080543,74.74113623982646,65.94686501139424,0.0,0.0,0.0,61.993299865722655,1.0338819006663071,64.06106366705527,59.92553606439004,0.0,0.0,0.0
2017-12-05,9050.0,4794.0,4499.0,335.0,39.177237759779814,58.55971400128933,44.682510833337105,37.33377269574236,10.6925630569458,38.63157653808594,67.72000122070312,60.7400016784668,10.492992258071899,0.18503664500336517,10.86306554807863,10.122918968065168,0.0,0.0,0.0,39.205634880065915,0.8805774600764057,40.96678980021873,37.4444799599131,0.0,0.0,0.0,69.98450050354003,1.9906688910071653,73.96583828555437,66.0031627215257,0.0,0.0,0.0,62.002499961853026,1.021159191955057,64.04481834576313,59.96018157794291,0.0,0.0,0.0
2017-12-06,8565.0,4741.0,4141.0,345.0,48.326310878931295,56.196891445668776,40.49933542730418,33.771350382656934,10.649552345275879,38.04488754272461,66.55000305175781,62.652000427246094,10.502454710006713,0.1880907358460697,10.878636181698852,10.126273238314575,0.0,0.0,0.0,39.22594356536865,0.8465645923573732,40.9190727500834,37.5328143806539,0.0,0.0,0.0,69.64100074768066,1.9591321511891133,73.5592650500589,65.72273644530243,0.0,0.0,0.0,62.074600028991696,1.0131342881645968,64.10086860532088,60.0483314526625,0.0,0.0,0.0
2017-12-07,8780.0,4335.0,3894.0,335.0,46.726915647027944,61.24853443840159,42.739907654539564,36.12750769983458,10.778586387634277,38.272586822509766,66.97000122070312,62.24800109863281,10.52266993522644,0.19518300408179612,10.913035943390033,10.132303927062848,0.0,0.0,0.0,39.23913402557373,0.8284632871050394,40.89606059978381,37.58220745136366,0.0,0.0,0.0,69.3175006866455,1.8286399280832237,72.97478054281196,65.66022083047905,0.0,0.0,0.0,62.1431001663208,0.9735109442429072,64.09012205480661,60.196078277834985,0.0,0.0,0.0
2017-12-08,8807.0,4232.0,3819.0,233.0,50.148549408772254,63.655850960863056,42.739907654539564,38.96694807230031,10.847402572631836,38.272586822509766,67.4800033569336,63.0260009765625,10.547186183929444,0.20388867336363234,10.954963530656709,10.13940883720218,0.0,0.0,0.0,39.25232448577881,0.809731397499258,40.871787280777326,37.63286169078029,0.0,0.0,0.0,69.0825008392334,1.7413326649431509,72.5651661691197,65.5998355093471,0.0,0.0,0.0,62.26450023651123,0.9206452562224587,64.10579074895615,60.42320972406631,0.0,0.0,0.0
2017-12-11,8801.0,4406.0,4065.0,320.0,59.95946248577274,62.097990582758435,40.277246279506905,41.65081252370538,10.8215970993042,37.953800201416016,67.97000122070312,65.78199768066406,10.571702480316162,0.2060278869138817,10.983758254143925,10.159646706488399,0.0,0.0,0.0,39.22475414276123,0.8451226065321595,40.91499935582554,37.53450892969691,0.0,0.0,0.0,68.84700088500976,1.5355266193334351,71.91805412367663,65.7759476463429,0.0,0.0,0.0,62.52370014190674,1.1322087880838243,64.78811771807439,60.259282565739085,0.0,2.0,2.0
2017-12-12,8694.0,4488.0,4110.0,307.0,66.25069470185547,62.75243606961989,39.30172269211272,37.615509491680655,10.838800430297852,37.8262825012207,66.86000061035156,68.20600128173828,10.590627336502076,0.21253740833332274,11.015702153168721,10.16555251983543,0.0,0.0,0.0,39.14973907470703,0.9003864846500714,40.95051204400717,37.34896610540689,0.0,0.0,0.0,68.57250099182129,1.356643926636457,71.2857888450942,65.85921313854837,0.0,0.0,0.0,62.78000011444092,1.7017223351409232,66.18344478472277,59.37655544415907,0.0,2.0,2.0
2017-12-13,8160.0,4210.0,3642.0,303.0,64.45108179681834,63.763262067370164,38.37237401751893,40.998549247366036,10.864607810974121,37.70787811279297,67.47000122070312,67.80599975585938,10.61686406135559,0.21234173732599304,11.041547536007577,10.192180586703603,0.0,0.0,0.0,39.09452781677246,0.9544141231498304,41.003356063072125,37.1856995704728,0.0,0.0,0.0,68.39900093078613,1.2560918785087412,70.91118468780361,65.88681717376865,0.0,0.0,0.0,63.083300018310545,2.017822930881008,67.11894588007256,59.04765415654853,0.0,2.0,2.0
2017-12-14,7536.0,4188.0,3780.0,280.0,63.39404773664022,54.70387911790584,34.39693248291604,39.55934269812409,10.718369483947754,37.17049789428711,67.08999633789062,67.5780029296875,10.636649084091186,0.20165303007113233,11.039955144233451,10.23334302394892,0.0,0.0,0.0,39.01876602172852,1.044464144899734,41.107694311527986,36.92983773192905,0.0,0.0,0.0,68.21750068664551,1.161785677395416,70.54107204143634,65.89392933185468,0.0,0.0,0.0,63.34920024871826,2.241604784105887,67.83240981693004,58.865990680506485,0.0,0.0,0.0
2017-12-15,6784.0,3879.0,3635.0,258.0,66.29729489169989,59.11924196910156,36.08904212288851,43.17724759994379,10.8215970993042,37.29801940917969,67.7300033569336,68.69000244140625,10.659875059127808,0.1943777630621931,11.048630585252194,10.271119533003422,0.0,0.0,0.0,38.91598396301269,1.108928671116526,41.133841305245745,36.69812662077964,0.0,0.0,0.0,68.0765007019043,1.02712269786968,70.13074609764365,66.02225530616494,0.0,0.0,0.0,63.65870037078857,2.527306332235218,68.713313035259,58.60408770631814,0.0,0.0,0.0
2017-12-18,7033.0,4275.0,3907.0,228.0,61.93941615237206,61.793032255898325,48.37885327964181,47.365401477508456,10.890413284301758,38.39099884033203,68.5199966430664,67.77400207519531,10.687832164764405,0.18459157532307,11.057015315410545,10.318649014118265,0.0,0.0,0.0,38.85521411895752,1.1023853242377044,41.05998476743293,36.65044347048211,0.0,0.0,0.0,68.03000068664551,0.9817168467280688,69.99343438010165,66.06656699318937,0.0,0.0,0.0,63.89690055847168,2.682677137169116,69.26225483280992,58.53154628413345,0.0,0.0,0.0
2017-12-19,7803.0,4175.0,3827.0,268.0,55.29843205980464,62.776287133185946,51.239846113148346,44.37793943977999,10.916220664978027,38.70067596435547,67.8499984741211,66.22000122070312,10.711918354034424,0.18119291753948538,11.074304189113395,10.349532518955453,0.0,0.0,0.0,38.76479797363281,1.0314831199406682,40.82776421351414,36.701831733751476,0.0,0.0,0.0,67.94150047302246,0.9078383772667776,69.75717722755601,66.1258237184889,0.0,0.0,0.0,64.1205005645752,2.680509224670039,69.48151901391527,58.759482115235116,0.0,0.0,0.0
2017-12-20,7807.0,4155.0,3436.0,274.0,53.60950797443399,63.78007000000806,51.4953302195495,47.667353549401504,10.94202709197998,38.728004455566406,68.47000122070312,65.7959976196289,10.737724924087525,0.17495985709020914,11.087644638267943,10.387805209907107,0.0,0.0,0.0,38.67168655395508,0.9378288940718031,40.54734434209868,36.79602876581147,0.0,0.0,0.0,67.92750053405761,0.8968060711237782,69.72111267630517,66.13388839181006,0.0,0.0,0.0,64.23220043182373,2.7024676342389444,69.63713570030161,58.82726516334584,0.0,0.0,0.0
